code,1998/12/31,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
300710.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,243,,2017
300711.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,243,,2017
300712.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,243,,2017
300713.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,243,,2017
300715.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,243,,2017
300716.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,243,,2017
300717.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,243,,2017
300718.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,243,,2017
300719.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,243,,2017
300720.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,243,,2017
300721.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,243,,2017
300722.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,243,,2017
300723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,243,,2017
300724.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,,2018
300725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,243,,2017
300726.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,243,,2017
300727.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,243,,2017
300729.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,243,,2017
300730.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,243,,2017
300731.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,238,,2017
300732.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,199,,2017
300733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,,2018
300735.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,,2017
300736.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,,2018
300737.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,,2018
300738.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,,2018
300739.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,,2018
300740.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,,2018
300741.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,,2018
300742.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,,2018
300743.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,,2018
300745.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,,2018
300746.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,,2018
300747.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,,2018
300748.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,2018
300749.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,2018
300750.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,,2018
300751.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,2018
300752.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,2018
300753.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,2018
300755.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300756.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2018
300757.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300758.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300759.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300760.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,2018
300761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300762.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300763.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300765.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300766.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300767.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300768.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300769.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300770.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300771.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300772.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300773.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300775.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300776.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300777.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300778.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300779.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300780.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300781.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300782.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
300788.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
600000.SH,36,237,238,235,235,242,240,193,241,244,244,231,244,242,239,245,231,227,244,243,,1999
600004.SH,0,0,0,0,165,243,206,238,239,245,244,242,244,242,239,246,245,245,244,243,,2003
600006.SH,107,237,238,235,237,242,240,215,239,244,243,240,243,242,238,244,242,201,244,243,,1999
600007.SH,202,237,238,235,240,242,241,207,241,244,243,241,244,242,239,246,245,245,244,243,,1999
600008.SH,0,166,239,234,240,242,240,203,235,244,240,239,241,241,234,246,245,245,234,243,,2000
600009.SH,239,238,239,237,240,242,241,211,241,244,244,242,244,242,239,246,245,245,244,243,,1998
600010.SH,0,0,201,235,239,241,241,216,240,243,242,240,226,242,197,246,245,245,244,234,,2001
600011.SH,0,0,18,234,238,239,240,210,239,241,243,234,242,241,239,246,245,245,244,243,,2001
600012.SH,0,0,0,0,237,243,241,199,241,244,244,241,243,242,239,246,245,245,244,243,,2003
600015.SH,0,0,0,0,73,238,241,181,234,244,244,226,244,242,239,246,245,245,244,243,,2003
600016.SH,0,9,236,234,240,240,220,236,238,243,240,242,241,239,239,246,245,245,244,243,,2000
600017.SH,0,0,0,0,0,0,0,54,236,242,236,239,229,242,239,246,245,245,244,243,,2006
600018.SH,0,0,0,0,0,0,0,46,235,241,243,236,241,242,239,201,245,245,241,243,,2006
600019.SH,0,14,236,234,239,238,213,240,239,243,243,242,240,241,239,246,245,172,225,243,,2000
600020.SH,0,0,0,0,99,243,238,188,240,245,240,235,242,241,239,243,245,245,244,243,,2003
600021.SH,0,0,0,0,46,243,218,238,240,243,243,242,197,242,239,245,245,174,238,243,,2003
600022.SH,0,0,0,0,0,128,241,206,240,240,203,146,200,237,239,236,245,245,244,146,,2004
600023.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,246,245,245,244,243,,2013
600025.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,243,,2017
600026.SH,0,0,0,152,241,241,207,238,240,242,241,241,241,240,239,246,152,245,241,243,,2002
600027.SH,0,0,0,0,0,0,217,208,240,243,243,241,241,241,239,240,245,245,244,243,,2005
600028.SH,0,0,98,237,238,241,241,214,238,243,243,242,242,242,239,246,245,245,244,243,,2001
600029.SH,0,0,0,0,109,238,240,238,190,233,242,230,243,237,239,246,245,245,241,243,,2003
600030.SH,0,0,0,0,236,243,216,235,225,244,243,231,235,242,239,246,245,245,244,239,,2003
600031.SH,0,0,0,0,125,240,230,237,238,237,241,237,243,240,239,245,244,245,244,243,,2003
600033.SH,0,0,219,237,240,242,242,221,240,244,238,241,242,242,239,246,245,245,244,243,,2001
600035.SH,0,0,0,0,0,201,241,184,240,241,241,241,242,242,239,238,190,161,244,243,,2004
600036.SH,0,0,0,179,240,242,231,213,240,243,242,236,243,242,233,246,240,245,244,243,,2002
600037.SH,0,0,222,234,240,241,239,219,239,245,243,242,242,242,239,245,222,245,244,241,,2001
600038.SH,0,10,238,235,241,243,242,205,220,242,243,242,244,168,234,245,245,245,244,243,,2000
600039.SH,0,0,0,0,187,242,240,201,233,240,239,240,200,235,239,246,245,235,244,243,,2003
600048.SH,0,0,0,0,0,0,0,104,234,244,244,241,241,242,239,246,245,238,244,243,,2006
600050.SH,0,0,0,59,240,242,242,217,241,238,242,241,244,242,239,246,245,245,149,243,,2002
600051.SH,239,238,238,235,241,242,240,217,239,243,233,240,242,242,172,233,245,245,244,173,,1997
600052.SH,237,236,237,235,240,241,240,185,157,239,237,239,240,241,239,244,225,210,244,163,,1997
600053.SH,238,238,239,236,237,80,241,206,238,241,242,236,233,242,188,176,68,243,243,243,,1997
600054.SH,237,238,236,236,240,243,233,217,238,244,242,241,244,242,239,241,240,245,244,243,,1997
600055.SH,239,238,237,237,241,243,241,220,239,244,244,242,243,241,239,95,227,244,236,243,,1997
600056.SH,238,237,238,235,239,242,242,203,238,243,241,240,210,164,229,246,230,245,244,243,,1997
600057.SH,238,238,239,234,238,243,235,210,241,232,77,0,83,241,223,235,233,245,233,243,,1997
600058.SH,238,237,239,236,236,241,239,216,238,238,244,241,243,241,131,236,175,245,244,243,,1997
600059.SH,239,237,238,237,241,243,241,215,239,245,242,241,243,240,239,239,245,245,244,243,,1997
600060.SH,239,237,239,236,240,243,242,211,237,241,240,241,241,242,239,246,243,245,243,243,,1997
600061.SH,239,237,237,237,240,243,241,197,237,243,243,241,243,242,239,159,213,234,244,243,,1997
600062.SH,239,237,238,236,238,242,240,208,233,243,243,242,243,241,239,228,213,245,244,243,,1997
600063.SH,238,237,237,235,240,241,241,216,239,243,242,237,243,240,227,191,240,245,244,243,,1997
600064.SH,237,237,239,234,241,243,239,211,233,243,239,241,243,241,239,246,245,245,244,242,,1997
600066.SH,239,239,239,237,241,240,241,216,240,243,242,241,241,233,239,215,245,245,244,243,,1997
600067.SH,239,238,237,235,241,241,219,237,237,235,241,239,244,240,239,246,243,245,244,243,,1997
600068.SH,238,237,236,236,240,241,242,215,218,241,235,238,240,242,230,232,245,245,244,243,,1997
600069.SH,236,237,237,234,240,241,216,239,232,232,236,240,240,242,239,231,244,199,241,186,,1997
600070.SH,238,238,237,237,240,242,241,209,240,243,244,241,240,242,239,241,183,211,244,243,,1997
600071.SH,239,238,237,237,241,241,241,219,240,244,243,238,243,242,239,161,244,132,240,243,,1997
600072.SH,238,238,238,236,241,243,241,213,238,245,244,241,244,242,238,245,164,240,244,243,,1997
600073.SH,239,238,239,236,240,242,221,238,240,220,243,205,243,242,238,242,199,245,244,243,,1997
600074.SH,239,236,237,230,239,243,240,204,171,241,243,240,242,206,94,150,169,245,136,242,,1997
600075.SH,238,237,237,236,238,242,240,192,238,244,241,239,242,242,239,179,163,245,244,243,,1997
600076.SH,238,234,237,237,239,242,242,207,236,241,217,240,237,241,236,239,151,245,244,163,,1997
600077.SH,239,238,238,236,240,238,240,182,238,242,217,237,234,238,216,246,242,245,244,243,,1997
600078.SH,239,237,237,236,240,243,241,211,240,243,242,240,241,241,239,246,183,245,244,243,,1997
600079.SH,239,237,238,236,239,243,215,232,234,244,239,241,238,241,239,242,241,237,242,243,,1997
600080.SH,238,238,238,236,241,243,242,205,233,241,243,240,238,241,239,245,239,230,244,239,,1997
600081.SH,238,236,237,234,237,241,240,216,236,243,242,241,242,242,239,246,243,245,244,243,,1997
600082.SH,239,236,237,236,240,241,241,207,238,242,223,239,241,242,239,246,245,245,235,243,,1997
600083.SH,239,104,44,160,240,241,242,218,171,190,241,241,243,241,225,246,150,244,224,242,,1997
600084.SH,238,237,235,235,239,242,240,208,152,202,238,237,242,239,239,243,241,244,124,136,,1997
600085.SH,239,236,239,236,240,243,221,240,241,245,244,242,243,242,239,246,245,245,244,243,,1997
600086.SH,239,236,238,236,241,240,239,159,239,244,243,236,237,240,237,241,178,243,235,54,,1997
600088.SH,239,236,237,236,241,241,240,213,239,243,243,241,243,242,140,246,245,245,244,243,,1997
600089.SH,238,236,237,235,237,241,242,205,154,235,242,237,242,241,239,238,241,245,238,243,,1997
600090.SH,233,238,239,235,239,243,221,208,137,234,236,240,242,241,239,169,159,239,239,243,,1997
600091.SH,234,237,238,230,239,242,242,214,241,243,236,240,243,228,239,169,208,170,244,243,,1997
600093.SH,239,237,238,234,241,241,241,197,235,242,243,240,244,236,239,226,242,245,227,239,,1997
600094.SH,239,237,234,234,240,242,240,228,189,77,0,0,58,239,233,245,215,243,244,243,,1997
600095.SH,237,236,238,236,240,242,238,195,236,238,243,237,240,241,239,246,228,245,244,243,,1997
600096.SH,238,237,238,236,241,242,242,217,231,90,243,241,242,161,218,231,245,245,242,243,,1997
600097.SH,239,235,236,236,241,242,240,210,235,213,234,239,244,242,239,234,129,227,239,243,,1997
600098.SH,239,237,239,235,239,238,211,239,240,245,244,242,228,241,239,242,243,245,244,243,,1997
600099.SH,238,237,239,237,241,243,242,220,241,245,243,242,243,242,239,246,68,245,226,243,,1997
600100.SH,238,232,239,237,241,243,227,224,234,239,233,234,240,237,229,234,235,245,138,243,,1997
600101.SH,238,237,239,237,241,243,241,237,213,240,244,241,242,242,238,246,245,245,244,243,,1997
600103.SH,239,236,237,235,240,242,240,216,240,245,244,240,244,242,239,181,213,245,244,243,,1997
600104.SH,239,237,239,237,241,242,224,236,234,243,241,237,206,242,239,246,225,245,244,243,,1997
600105.SH,237,238,239,236,238,243,221,239,238,244,241,240,244,241,239,188,222,235,244,243,,1997
600106.SH,239,238,237,236,239,241,223,237,232,240,242,238,241,240,239,246,164,228,244,243,,1997
600107.SH,238,235,237,236,241,243,242,217,216,245,243,240,244,242,239,246,219,238,232,243,,1997
600108.SH,238,237,237,237,240,242,240,220,234,245,219,237,236,238,239,246,245,244,244,243,,1997
600109.SH,239,238,237,235,239,243,242,192,183,240,242,240,243,235,234,237,235,245,244,243,,1997
600110.SH,238,236,238,235,241,241,239,192,233,240,240,238,239,207,197,239,126,180,236,243,,1997
600111.SH,238,238,237,232,240,243,242,215,240,244,243,239,243,242,239,246,245,245,244,243,,1997
600112.SH,239,237,238,237,241,242,222,205,235,238,241,238,233,242,226,172,233,245,224,201,,1997
600113.SH,239,236,239,236,240,243,234,226,241,244,244,241,241,240,239,123,230,163,240,241,,1997
600114.SH,0,0,0,0,0,162,242,217,239,243,243,241,244,242,233,246,238,245,235,243,,2004
600115.SH,239,238,239,236,240,242,241,213,158,231,212,236,243,238,239,246,232,244,244,243,,1997
600116.SH,239,238,237,237,240,234,241,200,241,244,238,238,243,242,230,241,245,245,244,243,,1997
600117.SH,237,236,237,234,239,241,241,214,232,242,243,241,243,241,238,223,215,244,243,211,,1997
600118.SH,239,237,239,235,241,243,241,212,229,244,243,241,242,242,233,246,245,245,244,243,,1997
600119.SH,239,238,237,235,240,242,217,237,220,242,243,241,241,241,239,243,242,245,244,243,,1998
600120.SH,237,237,238,235,238,243,230,225,240,244,240,240,238,241,239,246,186,120,244,243,,1997
600121.SH,238,238,237,237,241,241,211,240,237,210,241,240,184,228,238,246,235,235,243,242,,1998
600122.SH,239,235,239,236,240,241,241,200,217,242,236,241,242,240,238,246,206,128,244,131,,1998
600123.SH,238,238,238,235,239,241,240,213,241,243,243,242,244,239,239,246,245,245,244,243,,1998
600125.SH,238,237,238,236,239,243,240,217,235,244,243,240,244,241,239,246,242,245,244,243,,1998
600126.SH,239,238,239,235,239,239,226,229,239,245,243,240,242,242,239,234,180,245,244,243,,1998
600127.SH,238,235,233,235,237,240,239,212,241,243,243,242,243,235,203,246,226,245,234,242,,1998
600128.SH,238,237,239,237,241,242,242,217,238,240,242,236,241,241,217,246,245,245,244,243,,1997
600129.SH,237,238,236,233,240,242,220,234,234,239,242,240,239,240,238,206,161,231,241,243,,1997
600130.SH,0,121,238,237,240,238,242,210,241,244,243,240,244,240,239,246,240,245,244,243,,2000
600131.SH,234,237,238,236,241,243,240,205,220,233,244,240,239,242,239,246,245,245,244,243,,1998
600132.SH,239,237,238,237,240,241,242,180,231,243,242,231,229,236,225,246,245,245,244,243,,1997
600133.SH,239,238,238,236,241,243,238,198,222,243,243,235,75,207,238,246,240,228,244,175,,1998
600135.SH,238,237,236,235,239,241,242,239,238,211,241,241,243,241,239,236,245,245,234,243,,1998
600136.SH,239,238,239,234,240,243,241,124,206,174,217,239,242,215,202,189,146,234,98,242,,1998
600137.SH,239,234,236,235,241,240,240,223,169,243,244,241,243,242,239,246,174,245,244,243,,1998
600138.SH,238,236,234,236,239,242,235,220,239,243,241,238,244,242,238,246,245,245,234,243,,1997
600139.SH,238,237,236,236,238,240,240,230,201,217,238,234,242,242,226,138,149,153,239,243,,1998
600141.SH,136,236,237,236,237,242,242,217,240,242,239,238,241,236,231,222,217,240,244,243,,1999
600143.SH,0,0,0,0,0,132,219,238,232,244,243,240,243,236,238,246,245,239,163,243,,2004
600145.SH,65,236,237,234,238,243,241,208,237,241,234,227,207,180,238,242,125,0,0,0,,1999
600146.SH,121,238,238,234,240,243,221,210,150,175,242,218,201,204,185,153,163,182,8,192,,1999
600148.SH,239,235,238,236,240,241,241,220,178,244,227,238,243,241,239,246,245,245,244,150,,1998
600149.SH,55,237,238,237,237,243,241,235,209,218,234,233,239,236,173,244,243,173,243,242,,1999
600150.SH,239,238,237,233,239,242,215,238,233,242,244,241,233,242,239,246,245,245,181,191,,1998
600151.SH,238,237,238,236,241,243,241,214,235,240,240,225,238,225,239,241,186,209,162,243,,1998
600152.SH,238,238,238,233,240,242,240,209,240,241,242,236,243,242,239,246,245,215,193,243,,1998
600153.SH,239,238,237,237,236,243,243,216,238,243,241,241,244,242,239,239,118,137,244,243,,1998
600155.SH,238,237,238,235,240,242,241,172,206,122,242,135,237,241,216,238,41,220,244,243,,1998
600156.SH,238,237,237,236,240,239,237,214,240,244,242,242,243,240,239,244,224,238,244,243,,1998
600157.SH,238,238,236,237,238,239,241,220,99,243,234,231,225,238,207,207,202,241,215,77,,1998
600158.SH,239,238,237,236,240,243,241,216,220,242,234,238,243,241,239,239,245,232,199,169,,1998
600159.SH,238,237,238,233,194,233,229,222,237,244,238,241,242,242,239,246,245,245,244,243,,1998
600160.SH,239,238,238,236,241,242,232,227,215,243,242,234,241,241,229,244,235,244,244,243,,1998
600161.SH,239,238,237,235,234,242,239,206,240,206,238,240,243,241,239,246,245,219,149,243,,1998
600162.SH,238,238,239,236,240,238,241,206,225,241,235,236,243,241,238,241,197,240,206,235,,1998
600163.SH,237,237,237,235,240,243,241,197,239,244,243,240,220,239,225,144,237,235,244,243,,1998
600165.SH,239,236,238,235,239,242,241,216,240,243,243,221,239,242,239,246,179,233,171,146,,1998
600166.SH,238,236,238,233,237,240,240,187,238,240,242,236,240,241,239,246,245,241,244,243,,1998
600167.SH,220,238,235,235,240,243,242,232,162,233,242,242,243,242,239,246,115,238,244,241,,1999
600168.SH,237,238,239,236,238,243,241,199,241,242,242,241,237,205,236,246,184,162,238,243,,1998
600169.SH,239,238,238,236,241,243,241,217,224,239,242,240,243,242,239,246,240,245,244,243,,1998
600170.SH,239,237,239,237,241,242,223,240,240,245,217,242,217,239,239,245,245,225,244,243,,1998
600171.SH,238,238,238,236,240,240,225,227,239,245,242,240,244,240,238,244,245,232,211,243,,1998
600172.SH,238,237,238,236,239,241,209,238,241,244,244,240,244,241,239,242,195,245,234,243,,1998
600173.SH,179,237,236,236,240,242,240,226,154,240,238,236,243,241,239,240,236,121,147,243,,1999
600175.SH,183,237,238,235,240,243,205,233,236,243,239,240,243,241,209,212,229,217,228,186,,1999
600176.SH,173,236,237,229,238,241,240,213,228,245,243,218,240,242,239,246,235,245,242,243,,1999
600177.SH,239,237,238,234,241,242,242,189,235,245,241,242,242,242,239,224,227,245,244,243,,1998
600178.SH,239,237,239,237,240,243,241,213,239,216,236,242,242,242,239,245,244,245,244,243,,1998
600179.SH,239,238,237,234,240,241,240,219,240,243,243,136,238,233,239,223,158,236,244,214,,1998
600180.SH,239,238,238,235,239,239,234,226,219,145,142,238,130,227,233,231,231,245,244,243,,1998
600182.SH,163,238,238,237,237,51,241,238,240,245,244,242,244,242,239,246,245,129,194,243,,1999
600183.SH,238,236,237,236,241,242,231,204,240,245,242,236,243,242,233,246,245,245,244,243,,1998
600184.SH,0,0,0,0,39,242,240,154,238,222,241,236,236,240,239,238,245,245,244,243,,2003
600185.SH,139,237,238,236,240,243,241,210,207,237,236,238,242,241,234,245,228,244,244,243,,1999
600186.SH,238,237,234,236,240,242,242,177,211,245,244,240,244,242,239,217,148,245,244,243,,1998
600187.SH,239,235,238,236,240,239,238,75,0,0,173,236,242,236,239,237,218,245,207,189,,1998
600188.SH,239,237,234,236,241,243,241,204,241,243,238,241,240,240,239,245,245,244,244,243,,1998
600189.SH,239,237,237,236,239,241,218,236,239,242,243,241,243,241,239,246,128,126,235,180,,1998
600190.SH,141,237,238,232,239,242,242,206,240,223,241,242,241,242,235,246,240,245,243,243,,1999
600191.SH,238,236,237,236,239,243,242,218,240,245,243,242,243,168,238,246,109,245,244,243,,1998
600192.SH,239,238,239,236,241,243,242,215,235,243,241,241,241,240,239,246,245,245,244,243,,1998
600193.SH,149,237,235,233,239,243,234,226,228,220,239,242,243,240,239,230,152,245,183,242,,1999
600195.SH,234,236,239,234,239,241,242,213,239,243,242,239,243,242,239,246,176,245,243,243,,1999
600196.SH,239,238,238,235,239,241,242,208,240,245,240,239,241,240,239,244,231,244,244,243,,1998
600197.SH,70,238,237,237,240,242,241,216,240,242,241,242,243,242,239,246,245,245,244,243,,1999
600198.SH,240,238,239,235,240,239,239,182,217,238,232,238,239,178,178,240,245,245,244,237,,1998
600199.SH,237,235,238,235,240,242,240,200,240,244,243,237,243,242,239,233,245,245,238,243,,1998
600200.SH,188,236,237,236,238,241,220,237,241,245,241,239,242,242,239,236,216,191,243,233,,1999
600201.SH,229,237,239,235,241,243,241,205,240,243,242,242,243,242,235,234,235,245,242,243,,1999
600202.SH,144,238,238,237,241,243,242,201,241,242,240,238,242,241,239,246,175,234,233,242,,1999
600203.SH,159,237,235,235,239,241,240,209,87,137,240,213,240,238,217,170,233,244,244,243,,1999
600206.SH,198,238,238,237,241,242,239,217,236,244,244,237,243,235,189,218,243,245,244,243,,1999
600207.SH,116,237,238,236,241,243,241,203,235,243,240,240,238,234,238,220,180,245,244,243,,1999
600208.SH,129,237,236,233,239,238,234,217,228,198,230,236,238,241,220,231,242,244,241,243,,1999
600209.SH,192,236,237,234,236,242,242,216,238,242,243,233,240,235,239,246,164,30,145,236,,1999
600210.SH,87,236,236,235,236,240,198,240,238,244,244,240,242,242,239,241,245,245,244,243,,1999
600211.SH,111,237,238,236,241,242,242,235,198,240,219,240,241,241,239,196,175,228,244,243,,1999
600212.SH,91,237,238,236,241,241,242,192,238,240,240,241,244,241,239,181,140,85,187,172,,1999
600213.SH,82,238,238,236,239,242,239,75,122,241,243,235,243,236,239,246,245,245,244,243,,1999
600215.SH,75,236,235,235,239,240,240,215,239,242,241,234,241,238,239,246,243,162,233,243,,1999
600216.SH,49,237,237,237,241,243,242,218,218,243,243,242,238,240,239,246,245,240,244,243,,1999
600217.SH,10,238,239,235,236,240,242,217,202,241,173,193,243,235,222,167,188,244,244,125,,1999
600218.SH,238,236,239,236,241,243,242,216,241,245,243,237,212,240,238,246,238,245,244,243,,1998
600219.SH,6,238,236,236,239,242,240,215,236,244,240,240,240,241,239,246,181,208,244,237,,1999
600220.SH,63,237,238,236,239,240,241,215,236,239,243,240,242,241,239,246,245,239,244,243,,1999
600221.SH,25,236,234,234,240,242,240,174,239,240,234,236,236,241,239,246,234,245,244,116,,1999
600222.SH,39,237,237,234,240,242,241,205,236,241,244,241,243,240,239,177,239,245,241,243,,1999
600223.SH,0,229,235,234,241,240,240,218,179,227,236,239,242,241,239,246,245,237,244,243,,2000
600225.SH,0,221,235,236,241,242,241,237,65,0,45,233,240,238,227,246,232,206,166,242,,2000
600226.SH,32,236,238,233,239,241,227,219,240,243,244,241,240,242,239,246,90,219,220,43,,1999
600227.SH,0,213,238,237,239,243,225,226,238,240,240,237,243,241,239,111,186,222,198,201,,2000
600228.SH,227,237,239,234,240,243,241,219,240,242,242,237,225,233,202,180,240,127,175,232,,1999
600229.SH,0,201,237,236,240,243,242,212,238,241,240,241,244,232,188,171,240,245,244,240,,2000
600230.SH,0,181,238,236,241,243,240,208,227,243,244,240,242,238,239,242,245,211,233,243,,2000
600231.SH,0,162,239,236,240,242,241,218,236,191,242,241,242,239,238,238,220,245,244,243,,2000
600232.SH,0,145,238,235,240,242,235,224,241,243,243,242,242,242,239,246,140,244,244,173,,2000
600233.SH,0,140,237,237,241,243,219,240,241,245,244,242,243,242,239,246,237,156,244,243,,2000
600234.SH,0,137,239,234,236,203,241,224,220,245,240,235,235,240,73,109,192,220,243,243,,2000
600235.SH,0,135,237,234,236,243,242,210,239,244,240,240,241,236,239,246,245,245,244,243,,2000
600236.SH,0,190,238,235,239,243,240,196,214,242,219,242,243,234,215,226,219,245,244,243,,2000
600237.SH,0,139,237,236,240,241,218,238,240,244,244,242,244,241,239,246,180,222,244,243,,2000
600238.SH,0,226,238,236,239,243,230,216,239,241,243,240,242,242,239,222,119,245,244,242,,2000
600239.SH,20,237,235,236,238,197,240,238,28,239,240,240,242,242,238,233,242,234,35,232,,1999
600240.SH,0,128,238,237,241,236,212,236,238,243,234,238,237,241,239,191,225,245,244,243,,2000
600241.SH,0,24,239,237,241,242,239,219,239,229,234,238,242,241,237,154,225,238,244,168,,2000
600242.SH,0,17,239,236,241,241,241,237,76,0,209,236,238,241,239,186,160,180,149,221,,2000
600243.SH,0,30,238,237,241,241,242,218,240,243,244,239,243,242,220,186,203,245,234,243,,2000
600246.SH,0,66,238,232,240,243,242,142,231,242,238,237,239,238,239,193,124,226,236,243,,2000
